ingredient_name,food_type,threshold_value,unit,condition_text,law_source,is_verified
가스가마이신,가지,0.3,mg/kg,,식품공전 별표4,False
가스가마이신,감귤,0.5,mg/kg,,식품공전 별표4,False
가스가마이신,감자,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,갓,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,강황,0.7,mg/kg,,식품공전 별표4,False
가스가마이신,건삼,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,고수(잎),2.0,mg/kg,,식품공전 별표4,False
가스가마이신,고추,1.5,mg/kg,,식품공전 별표4,False
가스가마이신,근대,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,냉이,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,당근,0.2,mg/kg,,식품공전 별표4,False
가스가마이신,들깻잎,5.0,mg/kg,,식품공전 별표4,False
가스가마이신,딸기,0.3,mg/kg,,식품공전 별표4,False
가스가마이신,마,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,마(건조),0.05,mg/kg,,식품공전 별표4,False
가스가마이신,마늘,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,머위,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,멜론,0.2,mg/kg,,식품공전 별표4,False
가스가마이신,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
가스가마이신,무(잎),2.0,mg/kg,,식품공전 별표4,False
가스가마이신,미나리,0.5,mg/kg,,식품공전 별표4,False
가스가마이신,배추,0.1,mg/kg,,식품공전 별표4,False
가스가마이신,부추,0.7,mg/kg,,식품공전 별표4,False
가스가마이신,브로콜리,0.2,mg/kg,,식품공전 별표4,False
가스가마이신,비트(뿌리),0.15,mg/kg,,식품공전 별표4,False
가스가마이신,사과,0.1,mg/kg,,식품공전 별표4,False
가스가마이신,상추,10.0,mg/kg,,식품공전 별표4,False
가스가마이신,생강,0.02,mg/kg,,식품공전 별표4,False
가스가마이신,셀러리,0.5,mg/kg,,식품공전 별표4,False
가스가마이신,수박,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,수삼,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,순무,0.02,mg/kg,,식품공전 별표4,False
가스가마이신,시금치,3.0,mg/kg,,식품공전 별표4,False
가스가마이신,쌀,0.07,mg/kg,,식품공전 별표4,False
가스가마이신,쑥갓,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,아스파라거스,0.7,mg/kg,,식품공전 별표4,False
가스가마이신,양배추,0.2,mg/kg,,식품공전 별표4,False
가스가마이신,양상추,10.0,mg/kg,,식품공전 별표4,False
가스가마이신,양파,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,엇갈이배추,0.3,mg/kg,,식품공전 별표4,False
가스가마이신,엽경채류,0.7,mg/kg,,식품공전 별표4,False
가스가마이신,엽채류,5.0,mg/kg,,식품공전 별표4,False
가스가마이신,오이,0.2,mg/kg,,식품공전 별표4,False
가스가마이신,옥수수,0.02,mg/kg,,식품공전 별표4,False
가스가마이신,조,2.0,mg/kg,,식품공전 별표4,False
가스가마이신,참외,0.3,mg/kg,,식품공전 별표4,False
가스가마이신,청경채,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,취나물,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,치커리,8.0,mg/kg,,식품공전 별표4,False
가스가마이신,키위,0.05,mg/kg,,식품공전 별표4,False
가스가마이신,토마토,0.5,mg/kg,,식품공전 별표4,False
가스가마이신,파,0.3,mg/kg,,식품공전 별표4,False
가스가마이신,풋마늘,0.1,mg/kg,,식품공전 별표4,False
가스가마이신,피망,1.5,mg/kg,,식품공전 별표4,False
가스가마이신,호박,0.5,mg/kg,,식품공전 별표4,False
가스가마이신,호박잎,15.0,mg/kg,,식품공전 별표4,False
글루포시네이트,감귤,0.1,mg/kg,,식품공전 별표4,False
글루포시네이트,강황,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,건삼,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,고구마,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,고구마줄기,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,고려엉겅퀴,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,고사리,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,고추,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,고춧잎,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,구기자,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,귀리,0.03,mg/kg,,식품공전 별표4,False
글루포시네이트,기장,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,녹두,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,눈개승마,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,당귀(잎),0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,당근,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,더덕,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,도라지,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,둥굴레(잎),0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,들깻잎,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,딸기,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,마,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,마늘,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,망고,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,메밀,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,멜론,0.03,mg/kg,,식품공전 별표4,False
글루포시네이트,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,무(잎),0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,무화과,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,밀,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,방아잎,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,배추,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,보리,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,복분자,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,부추,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,비트(뿌리),0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,사과,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,산마늘잎,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,생강,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,수박,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,수삼,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,수수,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,쌀,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,쑥갓,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,쑥부쟁이,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,아로니아,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,아욱,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,양배추,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,양상추,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,양파,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,엇갈이배추,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,오디,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,오이,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,유자,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,율무,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,인과류,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,조,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,차,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,참깨,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,청경채,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,취나물,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,콜라비,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,키위,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,토마토,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,파,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,팥,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,포도,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,표고버섯,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,풋마늘,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,풋콩,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,해바라기씨,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,핵과류,0.05,mg/kg,,식품공전 별표4,False
글루포시네이트,호박,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,가금류고기,0.1,mg/kg,,식품공전 별표4,False
글리포세이트,가금류부산물,0.5,mg/kg,,식품공전 별표4,False
글리포세이트,감귤,0.5,mg/kg,,식품공전 별표4,False
글리포세이트,감자,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,고사리,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,고추,0.2,mg/kg,,식품공전 별표4,False
글리포세이트,기장,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,당근,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,대추,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,도라지,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,돼지부산물,1.0,mg/kg,,식품공전 별표4,False
글리포세이트,두릅,0.03,mg/kg,,식품공전 별표4,False
글리포세이트,레몬,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,마늘,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,매실,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,메밀,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
글리포세이트,밤,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,배추,0.03,mg/kg,,식품공전 별표4,False
글리포세이트,복분자,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,복숭아,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,블루베리,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,비트(뿌리),0.05,mg/kg,,식품공전 별표4,False
글리포세이트,살구,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,수삼,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,쌀,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,알,0.1,mg/kg,,식품공전 별표4,False
글리포세이트,양배추,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,엇갈이배추,0.03,mg/kg,,식품공전 별표4,False
글리포세이트,오렌지,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,유,0.1,mg/kg,,식품공전 별표4,False
글리포세이트,인과류,0.2,mg/kg,,식품공전 별표4,False
글리포세이트,자두,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,자몽,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,참깨,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,체리,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,콜라비,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,크랜베리,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,파,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,포도,0.2,mg/kg,,식품공전 별표4,False
글리포세이트,포유류고기,0.1,mg/kg,,식품공전 별표4,False
글리포세이트,포유류부산물(돼지부산물 제외),5.0,mg/kg,,식품공전 별표4,False
글리포세이트,표고버섯,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,풋콩,0.03,mg/kg,,식품공전 별표4,False
글리포세이트,호박,0.05,mg/kg,,식품공전 별표4,False
글리포세이트,호프,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,감귤,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,감자,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,갓,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,고추,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,대두,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,더덕,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,도라지,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,동부,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,돼지감자,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,들깨,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,들깻잎,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,딸기,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,땅콩,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,마늘,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,무(잎),0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,배추,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,부추,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,브로콜리,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,비트(뿌리),0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,비트(잎),0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,시금치,0.2,mg/kg,,식품공전 별표4,False
나프로파마이드,쑥갓,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,양배추,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,엇갈이배추,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,유채,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,참깨,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,참나물,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,취나물,0.1,mg/kg,,식품공전 별표4,False
나프로파마이드,콜라비,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,토란,0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,토란(줄기),0.03,mg/kg,,식품공전 별표4,False
나프로파마이드,토마토,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,풋마늘,0.05,mg/kg,,식품공전 별표4,False
나프로파마이드,풋콩,0.05,mg/kg,,식품공전 별표4,False
노발루론,가금류고기,0.03,mg/kg,,식품공전 별표4,False
노발루론,가금류부산물,0.1,mg/kg,,식품공전 별표4,False
노발루론,가금류지방,0.5,mg/kg,,식품공전 별표4,False
노발루론,가지,0.3,mg/kg,,식품공전 별표4,False
노발루론,감,0.5,mg/kg,,식품공전 별표4,False
노발루론,감귤,0.5,mg/kg,,식품공전 별표4,False
노발루론,갓,2.0,mg/kg,,식품공전 별표4,False
노발루론,건삼,1.5,mg/kg,,식품공전 별표4,False
노발루론,고구마,0.05,mg/kg,,식품공전 별표4,False
노발루론,고추,1.5,mg/kg,,식품공전 별표4,False
노발루론,고추냉이(뿌리),0.05,mg/kg,,식품공전 별표4,False
노발루론,고추냉이(잎),15.0,mg/kg,,식품공전 별표4,False
노발루론,구기자(건조),5.0,mg/kg,,식품공전 별표4,False
노발루론,근대,15.0,mg/kg,,식품공전 별표4,False
노발루론,녹두,0.5,mg/kg,,식품공전 별표4,False
노발루론,당근,0.05,mg/kg,,식품공전 별표4,False
노발루론,대두,0.05,mg/kg,,식품공전 별표4,False
노발루론,대추,0.7,mg/kg,,식품공전 별표4,False
노발루론,대추(건조),1.0,mg/kg,,식품공전 별표4,False
노발루론,도라지,0.05,mg/kg,,식품공전 별표4,False
노발루론,들깻잎,20.0,mg/kg,,식품공전 별표4,False
노발루론,딸기,1.0,mg/kg,,식품공전 별표4,False
노발루론,땅콩,0.05,mg/kg,,식품공전 별표4,False
노발루론,마늘,0.03,mg/kg,,식품공전 별표4,False
노발루론,머위,10.0,mg/kg,,식품공전 별표4,False
노발루론,멜론,1.0,mg/kg,,식품공전 별표4,False
노발루론,모과,1.0,mg/kg,,식품공전 별표4,False
노발루론,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
노발루론,무(잎),7.0,mg/kg,,식품공전 별표4,False
노발루론,미나리,1.0,mg/kg,,식품공전 별표4,False
노발루론,방울다다기양배추,2.0,mg/kg,,식품공전 별표4,False
노발루론,배,1.0,mg/kg,,식품공전 별표4,False
노발루론,배추,0.7,mg/kg,,식품공전 별표4,False
노발루론,복분자,2.0,mg/kg,,식품공전 별표4,False
노발루론,부추,10.0,mg/kg,,식품공전 별표4,False
노발루론,브로콜리,2.0,mg/kg,,식품공전 별표4,False
노발루론,비름나물,15.0,mg/kg,,식품공전 별표4,False
노발루론,사과,1.0,mg/kg,,식품공전 별표4,False
노발루론,살구,0.7,mg/kg,,식품공전 별표4,False
노발루론,생강,0.05,mg/kg,,식품공전 별표4,False
노발루론,셀러리,1.0,mg/kg,,식품공전 별표4,False
노발루론,수박,0.5,mg/kg,,식품공전 별표4,False
노발루론,수삼,0.5,mg/kg,,식품공전 별표4,False
노발루론,순무,0.05,mg/kg,,식품공전 별표4,False
노발루론,시금치,5.0,mg/kg,,식품공전 별표4,False
노발루론,쌀,0.07,mg/kg,,식품공전 별표4,False
노발루론,쑥갓,20.0,mg/kg,,식품공전 별표4,False
노발루론,아로니아,2.0,mg/kg,,식품공전 별표4,False
노발루론,아스파라거스,1.0,mg/kg,,식품공전 별표4,False
노발루론,아욱,15.0,mg/kg,,식품공전 별표4,False
노발루론,알,0.1,mg/kg,,식품공전 별표4,False
노발루론,양상추,4.0,mg/kg,,식품공전 별표4,False
노발루론,양파,0.03,mg/kg,,식품공전 별표4,False
노발루론,엇갈이배추,2.0,mg/kg,,식품공전 별표4,False
노발루론,엽경채류,5.0,mg/kg,,식품공전 별표4,False
노발루론,오미자,1.5,mg/kg,,식품공전 별표4,False
노발루론,오이,0.5,mg/kg,,식품공전 별표4,False
노발루론,옥수수,0.05,mg/kg,,식품공전 별표4,False
노발루론,우엉,0.5,mg/kg,,식품공전 별표4,False
노발루론,우엉잎,10.0,mg/kg,,식품공전 별표4,False
노발루론,유,0.4,mg/kg,,식품공전 별표4,False
노발루론,유자,0.5,mg/kg,,식품공전 별표4,False
노발루론,유채,20.0,mg/kg,,식품공전 별표4,False
노발루론,유채씨,2.0,mg/kg,,식품공전 별표4,False
노발루론,율무,0.07,mg/kg,,식품공전 별표4,False
노발루론,자두,0.2,mg/kg,,식품공전 별표4,False
노발루론,차,5.0,mg/kg,,식품공전 별표4,False
노발루론,차즈기(잎),20.0,mg/kg,,식품공전 별표4,False
노발루론,참깨,0.7,mg/kg,,식품공전 별표4,False
노발루론,참나물,10.0,mg/kg,,식품공전 별표4,False
노발루론,참외,0.5,mg/kg,,식품공전 별표4,False
노발루론,청경채,9.0,mg/kg,,식품공전 별표4,False
노발루론,취나물,5.0,mg/kg,,식품공전 별표4,False
노발루론,케일,15.0,mg/kg,,식품공전 별표4,False
노발루론,콜라비,0.05,mg/kg,,식품공전 별표4,False
노발루론,토란,0.05,mg/kg,,식품공전 별표4,False
노발루론,토마토,0.5,mg/kg,,식품공전 별표4,False
노발루론,파,0.7,mg/kg,,식품공전 별표4,False
노발루론,파슬리,15.0,mg/kg,,식품공전 별표4,False
노발루론,패션프루트,0.2,mg/kg,,식품공전 별표4,False
노발루론,포도,2.0,mg/kg,,식품공전 별표4,False
노발루론,포유류고기,0.5,mg/kg,,식품공전 별표4,False
노발루론,포유류부산물,0.7,mg/kg,,식품공전 별표4,False
노발루론,포유류지방,10.0,mg/kg,,식품공전 별표4,False
노발루론,풋콩,1.0,mg/kg,,식품공전 별표4,False
노발루론,피망,1.5,mg/kg,,식품공전 별표4,False
노발루론,호박,0.15,mg/kg,,식품공전 별표4,False
니코설퓨론,옥수수,0.3,mg/kg,,식품공전 별표4,False
다이아지논,가금류고기,0.02,mg/kg,,식품공전 별표4,False
다이아지논,가금류부산물,0.02,mg/kg,,식품공전 별표4,False
다이아지논,감자,0.02,mg/kg,,식품공전 별표4,False
다이아지논,겨자채,0.05,mg/kg,,식품공전 별표4,False
다이아지논,고추,0.05,mg/kg,,식품공전 별표4,False
다이아지논,고추(건조),0.3,mg/kg,,식품공전 별표4,False
다이아지논,고춧잎,0.05,mg/kg,,식품공전 별표4,False
다이아지논,마늘,0.05,mg/kg,,식품공전 별표4,False
다이아지논,배추,0.05,mg/kg,,식품공전 별표4,False
다이아지논,배추(건조),0.3,mg/kg,,식품공전 별표4,False
다이아지논,알,0.02,mg/kg,,식품공전 별표4,False
다이아지논,엇갈이배추,0.1,mg/kg,,식품공전 별표4,False
다이아지논,오이,0.03,mg/kg,,식품공전 별표4,False
다이아지논,참외,0.02,mg/kg,,식품공전 별표4,False
다이아지논,풋마늘,0.05,mg/kg,,식품공전 별표4,False
다이아지논,피망,0.05,mg/kg,,식품공전 별표4,False
다이쾃,가금류고기,0.05,mg/kg,,식품공전 별표4,False
다이쾃,가금류부산물,0.05,mg/kg,,식품공전 별표4,False
다이쾃,알,0.05,mg/kg,,식품공전 별표4,False
다이쾃,유,0.01,mg/kg,,식품공전 별표4,False
다이쾃,포유류고기,0.05,mg/kg,,식품공전 별표4,False
다이쾃,포유류부산물,0.05,mg/kg,,식품공전 별표4,False
다조멧,마늘,0.1,mg/kg,,식품공전 별표4,False
다조멧,멜론,0.1,mg/kg,,식품공전 별표4,False
다조멧,상추,0.1,mg/kg,,식품공전 별표4,False
다조멧,생강,0.1,mg/kg,,식품공전 별표4,False
다조멧,수박,0.1,mg/kg,,식품공전 별표4,False
다조멧,참외,0.1,mg/kg,,식품공전 별표4,False
다조멧,토마토,0.1,mg/kg,,식품공전 별표4,False
델타메트린,가지,0.07,mg/kg,,식품공전 별표4,False
델타메트린,감귤,0.5,mg/kg,,식품공전 별표4,False
델타메트린,감자,0.01,mg/kg,,식품공전 별표4,False
델타메트린,갓,1.0,mg/kg,,식품공전 별표4,False
델타메트린,강낭콩,0.05,mg/kg,,식품공전 별표4,False
델타메트린,건삼,0.05,mg/kg,,식품공전 별표4,False
델타메트린,고구마,0.05,mg/kg,,식품공전 별표4,False
델타메트린,고수(잎),1.5,mg/kg,,식품공전 별표4,False
델타메트린,고추,0.2,mg/kg,,식품공전 별표4,False
델타메트린,고춧잎,5.0,mg/kg,,식품공전 별표4,False
델타메트린,구기자(건조),2.0,mg/kg,,식품공전 별표4,False
델타메트린,근대,2.0,mg/kg,,식품공전 별표4,False
델타메트린,꾸지뽕(열매),0.15,mg/kg,,식품공전 별표4,False
델타메트린,녹두,0.05,mg/kg,,식품공전 별표4,False
델타메트린,눈개승마,1.5,mg/kg,,식품공전 별표4,False
델타메트린,다래,0.2,mg/kg,,식품공전 별표4,False
델타메트린,달래,0.5,mg/kg,,식품공전 별표4,False
델타메트린,당귀(잎),2.0,mg/kg,,식품공전 별표4,False
델타메트린,당근,0.05,mg/kg,,식품공전 별표4,False
델타메트린,대두,0.1,mg/kg,,식품공전 별표4,False
델타메트린,대추,0.2,mg/kg,,식품공전 별표4,False
델타메트린,대추(건조),0.7,mg/kg,,식품공전 별표4,False
델타메트린,더덕,0.05,mg/kg,,식품공전 별표4,False
델타메트린,도라지,0.05,mg/kg,,식품공전 별표4,False
델타메트린,돌나물,2.0,mg/kg,,식품공전 별표4,False
델타메트린,동부,0.05,mg/kg,,식품공전 별표4,False
델타메트린,들깨,0.03,mg/kg,,식품공전 별표4,False
델타메트린,들깻잎,2.0,mg/kg,,식품공전 별표4,False
델타메트린,딸기,0.05,mg/kg,,식품공전 별표4,False
델타메트린,레몬,0.2,mg/kg,,식품공전 별표4,False
델타메트린,마가목(열매),2.0,mg/kg,,식품공전 별표4,False
델타메트린,마늘,0.05,mg/kg,,식품공전 별표4,False
델타메트린,망고,0.07,mg/kg,,식품공전 별표4,False
델타메트린,매실,0.5,mg/kg,,식품공전 별표4,False
델타메트린,머위,2.0,mg/kg,,식품공전 별표4,False
델타메트린,멜론,0.05,mg/kg,,식품공전 별표4,False
델타메트린,무(뿌리),0.05,mg/kg,,식품공전 별표4,False
델타메트린,무(잎),2.0,mg/kg,,식품공전 별표4,False
델타메트린,미나리,4.0,mg/kg,,식품공전 별표4,False
델타메트린,바질,1.5,mg/kg,,식품공전 별표4,False
델타메트린,밤,0.05,mg/kg,,식품공전 별표4,False
델타메트린,배추,0.3,mg/kg,,식품공전 별표4,False
델타메트린,복분자,0.2,mg/kg,,식품공전 별표4,False
델타메트린,복숭아,0.5,mg/kg,,식품공전 별표4,False
델타메트린,부추,2.0,mg/kg,,식품공전 별표4,False
델타메트린,브로콜리,0.2,mg/kg,,식품공전 별표4,False
델타메트린,블루베리,0.7,mg/kg,,식품공전 별표4,False
델타메트린,비름나물,2.0,mg/kg,,식품공전 별표4,False
델타메트린,비트(뿌리),0.05,mg/kg,,식품공전 별표4,False
델타메트린,산마늘잎,2.0,mg/kg,,식품공전 별표4,False
델타메트린,산수유,0.3,mg/kg,,식품공전 별표4,False
델타메트린,살구,0.3,mg/kg,,식품공전 별표4,False
델타메트린,상추,0.7,mg/kg,,식품공전 별표4,False
델타메트린,생강,0.05,mg/kg,,식품공전 별표4,False
델타메트린,수박,0.05,mg/kg,,식품공전 별표4,False
델타메트린,수삼,0.05,mg/kg,,식품공전 별표4,False
델타메트린,순무,0.05,mg/kg,,식품공전 별표4,False
델타메트린,시금치,1.5,mg/kg,,식품공전 별표4,False
델타메트린,쑥,0.2,mg/kg,,식품공전 별표4,False
델타메트린,쑥갓,0.3,mg/kg,,식품공전 별표4,False
델타메트린,아로니아,0.5,mg/kg,,식품공전 별표4,False
델타메트린,아욱,2.0,mg/kg,,식품공전 별표4,False
델타메트린,양배추,0.2,mg/kg,,식품공전 별표4,False
델타메트린,양상추,0.7,mg/kg,,식품공전 별표4,False
델타메트린,양파,0.05,mg/kg,,식품공전 별표4,False
델타메트린,엇갈이배추,1.0,mg/kg,,식품공전 별표4,False
델타메트린,엽경채류,0.3,mg/kg,,식품공전 별표4,False
델타메트린,엽채류,1.0,mg/kg,,식품공전 별표4,False
델타메트린,오디,0.5,mg/kg,,식품공전 별표4,False
델타메트린,오렌지,0.2,mg/kg,,식품공전 별표4,False
델타메트린,오미자,0.3,mg/kg,,식품공전 별표4,False
델타메트린,오이,0.5,mg/kg,,식품공전 별표4,False
델타메트린,완두,0.05,mg/kg,,식품공전 별표4,False
델타메트린,용과,0.2,mg/kg,,식품공전 별표4,False
델타메트린,우엉,0.05,mg/kg,,식품공전 별표4,False
델타메트린,유자,0.5,mg/kg,,식품공전 별표4,False
델타메트린,유채씨,0.05,mg/kg,,식품공전 별표4,False
델타메트린,인과류,0.5,mg/kg,,식품공전 별표4,False
델타메트린,자두,0.1,mg/kg,,식품공전 별표4,False
델타메트린,작두콩,0.7,mg/kg,,식품공전 별표4,False
델타메트린,차즈기(잎),2.0,mg/kg,,식품공전 별표4,False
델타메트린,참깨,0.5,mg/kg,,식품공전 별표4,False
델타메트린,참나물,2.0,mg/kg,,식품공전 별표4,False
델타메트린,참외,0.05,mg/kg,,식품공전 별표4,False
델타메트린,체리,0.3,mg/kg,,식품공전 별표4,False
델타메트린,취나물,2.0,mg/kg,,식품공전 별표4,False
델타메트린,케일,2.0,mg/kg,,식품공전 별표4,False
델타메트린,콜라비,0.05,mg/kg,,식품공전 별표4,False
델타메트린,키위,0.05,mg/kg,,식품공전 별표4,False
델타메트린,토란,0.05,mg/kg,,식품공전 별표4,False
델타메트린,파,0.3,mg/kg,,식품공전 별표4,False
델타메트린,파슬리,2.0,mg/kg,,식품공전 별표4,False
델타메트린,팥,0.05,mg/kg,,식품공전 별표4,False
델타메트린,포도,0.2,mg/kg,,식품공전 별표4,False
델타메트린,풋마늘,0.4,mg/kg,,식품공전 별표4,False
델타메트린,풋콩,0.3,mg/kg,,식품공전 별표4,False
델타메트린,피망,0.2,mg/kg,,식품공전 별표4,False
